Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017.0,50.0,69.8,0.0,18.628571428571426,46.2,61.0,65.2,26.842857142857145,32.2,23.2,7.728571428571428,37.4
2017.0,51.0,51.6,0.0,8.057142857142857,32.4,43.6,49.6,27.05714285714286,32.4,23.5,9.828571428571427,41.8
2017.0,52.0,63.4,0.0,17.2,20.6,26.0,32.4,26.528571428571432,31.2,23.3,8.6,45.7
2018.0,1.0,32.2,0.0,5.171428571428572,6.0,11.6,13.4,26.08571428571429,31.1,23.6,6.985714285714287,36.0
2018.0,2.0,45.8,1.8,20.942857142857147,24.4,35.0,45.4,24.5,31.4,21.3,7.985714285714286,37.1
2018.0,3.0,22.8,0.0,3.9142857142857146,18.6,22.4,22.4,26.599999999999998,32.1,22.4,8.128571428571428,32.8
2018.0,4.0,12.2,0.6,4.7714285714285705,5.6,7.8,9.6,26.771428571428572,32.7,23.6,6.7142857142857135,32.0
2018.0,5.0,40.8,0.0,8.142857142857142,27.2,34.0,39.6,27.028571428571432,33.2,21.8,11.014285714285714,50.0
2018.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,26.500000000000004,30.8,23.5,13.228571428571428,40.3
2018.0,7.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,27.257142857142856,32.2,24.1,11.714285714285714,39.6
2018.0,8.0,0.8,0.0,0.14285714285714285,0.6,0.8,0.8,27.614285714285717,33.3,24.6,11.785714285714288,37.8
2018.0,9.0,3.2,0.0,0.4571428571428572,2.6,2.6,2.6,28.042857142857144,33.9,25.1,10.87142857142857,34.6
2018.0,10.0,15.2,0.0,3.0857142857142854,7.0,10.8,10.8,27.714285714285715,33.4,23.9,11.200000000000001,48.2
2018.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,28.485714285714288,34.2,25.2,11.271428571428572,37.4
2018.0,12.0,7.0,0.0,1.0,4.4,5.0,5.0,28.37142857142857,34.0,24.8,10.299999999999999,34.6
2018.0,13.0,10.2,0.0,1.9428571428571428,2.2,3.0,4.6,27.157142857142862,33.7,23.6,7.157142857142858,39.6
2018.0,14.0,3.8,0.0,0.7428571428571428,3.8,3.8,3.8,28.528571428571432,33.8,25.5,10.714285714285714,36.7
2018.0,15.0,14.0,0.0,2.0571428571428574,7.4,8.4,9.8,28.914285714285715,34.4,24.6,9.828571428571427,38.2
2018.0,16.0,1.6,0.0,0.37142857142857144,0.8,0.8,1.0,28.142857142857146,34.3,25.5,7.7,37.1
2018.0,17.0,14.0,0.0,4.8,12.0,13.8,14.0,28.414285714285715,35.0,22.6,6.8428571428571425,43.6
2018.0,18.0,14.2,0.0,3.7428571428571424,14.0,14.2,14.2,28.78571428571429,34.2,23.6,8.328571428571427,44.6
2018.0,19.0,1.2,0.0,0.19999999999999998,0.4,0.8,1.2,29.685714285714283,33.8,26.3,11.22857142857143,51.1
2018.0,20.0,5.0,0.0,1.457142857142857,3.0,3.6,5.0,28.414285714285715,34.0,24.6,6.47142857142857,36.4
2018.0,21.0,35.4,0.0,6.914285714285714,14.2,17.6,18.2,28.314285714285717,33.1,24.0,6.914285714285714,49.3
2018.0,22.0,47.4,0.0,17.37142857142857,31.4,40.6,46.0,27.842857142857138,32.9,22.9,5.6000000000000005,45.0
2018.0,23.0,3.8,0.0,0.6,3.8,3.8,3.8,29.72857142857143,33.4,24.2,9.557142857142855,36.4
2018.0,24.0,6.8,0.0,1.6857142857142855,6.2,6.2,6.4,29.099999999999998,33.1,23.6,9.328571428571431,42.5
2018.0,25.0,21.2,0.0,4.628571428571428,18.0,20.2,20.2,27.742857142857144,32.2,23.6,8.27142857142857,47.2
2018.0,26.0,31.4,0.0,9.285714285714286,15.0,28.0,30.8,27.042857142857144,31.5,23.0,6.528571428571429,36.4
2018.0,27.0,32.4,0.0,9.114285714285714,19.4,28.4,32.2,28.242857142857144,31.7,23.1,9.985714285714286,41.8
2018.0,28.0,25.6,0.0,8.371428571428572,19.2,23.6,24.8,28.25714285714286,32.3,21.9,10.285714285714286,51.1
2018.0,29.0,8.0,0.0,1.2857142857142858,7.2,7.8,8.0,28.914285714285715,31.9,23.5,11.514285714285716,40.0
2018.0,30.0,5.2,0.0,0.7428571428571429,3.0,5.2,5.2,29.0,33.0,24.9,12.4,41.0
2018.0,31.0,27.2,0.0,5.485714285714287,21.8,25.2,25.4,27.814285714285713,32.4,24.0,10.028571428571428,40.3
2018.0,32.0,6.8,0.0,0.9714285714285714,5.6,5.8,6.0,28.571428571428573,33.0,21.9,10.342857142857143,40.0
2018.0,33.0,3.0,0.0,0.5428571428571428,2.2,2.2,2.2,29.257142857142856,33.0,24.9,14.799999999999999,40.3
2018.0,34.0,34.6,0.0,10.171428571428573,22.8,22.8,22.8,28.24285714285714,33.2,22.5,9.814285714285715,43.2
2018.0,35.0,7.6,0.0,1.9714285714285715,7.4,7.6,7.6,28.157142857142862,32.7,21.4,8.585714285714287,45.0
2018.0,36.0,45.0,0.0,13.828571428571431,25.4,31.8,34.8,27.185714285714283,31.9,21.8,6.228571428571428,42.5
2018.0,37.0,2.4,0.0,0.4857142857142857,2.0,2.2,2.2,28.11428571428571,32.0,24.8,9.314285714285715,37.1
2018.0,38.0,26.0,0.0,5.228571428571429,16.0,25.0,26.0,27.557142857142853,32.5,23.7,8.385714285714286,37.4
2018.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,29.157142857142862,33.0,26.1,12.028571428571428,45.4
2018.0,40.0,11.0,0.0,2.8285714285714287,8.6,8.8,10.8,29.18571428571429,34.5,23.7,11.628571428571428,45.7
2018.0,41.0,60.6,1.2,25.342857142857145,31.6,47.4,56.2,26.585714285714285,32.5,22.5,5.200000000000001,44.6
2018.0,42.0,9.2,0.0,3.8285714285714283,8.8,9.2,9.2,28.02857142857143,33.3,23.4,6.742857142857142,48.2
2018.0,43.0,5.2,0.0,1.3714285714285717,4.2,4.2,4.6,27.8,32.8,25.1,6.157142857142857,35.6
2018.0,44.0,7.8,0.0,1.8000000000000003,4.0,4.0,4.0,27.47142857142858,32.9,24.5,6.885714285714285,37.8
2018.0,45.0,12.0,0.0,3.4285714285714293,6.8,10.0,11.4,27.32857142857143,32.7,23.6,5.657142857142857,32.8
2018.0,46.0,18.4,0.8,6.857142857142856,13.4,16.4,18.2,27.17142857142857,32.5,22.4,5.385714285714285,55.4
2018.0,47.0,20.6,0.0,6.942857142857142,19.4,19.8,20.6,27.314285714285713,33.4,22.8,5.542857142857143,40.0
2018.0,48.0,14.4,0.0,6.371428571428572,13.4,13.4,13.4,27.442857142857143,32.0,23.9,6.928571428571429,33.5
2018.0,49.0,4.6,0.0,1.5714285714285714,3.0,3.2,3.2,27.614285714285717,32.3,24.9,6.285714285714286,26.6
2018.0,50.0,43.8,0.0,11.057142857142859,24.4,33.0,42.6,26.885714285714283,31.9,23.7,6.3999999999999995,37.4
2018.0,51.0,15.6,0.0,2.8285714285714287,9.2,13.8,15.0,27.728571428571428,32.7,23.6,7.357142857142857,45.0
2018.0,52.0,39.2,0.0,7.125,21.4,25.6,32.2,28.1375,33.8,24.7,6.85,45.7
2019.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86666666666667,33.4,25.1,9.666666666666666,43.9
2019.0,2.0,5.8,0.0,0.9142857142857143,3.2,3.2,3.4,28.314285714285713,32.6,24.7,12.385714285714286,37.8
2019.0,3.0,38.2,0.0,7.771428571428572,8.8,13.4,23.0,27.47142857142857,32.6,23.5,9.314285714285715,35.6
2019.0,4.0,1.4,0.0,0.2857142857142857,1.4,1.4,1.4,27.642857142857142,31.9,25.0,12.7,47.5
2019.0,5.0,0.6,0.0,0.14285714285714285,0.4,0.4,0.4,27.814285714285713,32.9,25.2,12.585714285714287,38.9
2019.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,28.385714285714283,34.1,24.7,12.071428571428571,43.6
2019.0,7.0,9.2,0.0,1.3142857142857143,4.4,5.0,7.0,28.085714285714282,33.6,23.0,12.714285714285714,43.2
2019.0,8.0,13.4,0.0,3.142857142857143,11.6,13.4,13.4,28.071428571428573,33.5,21.9,10.842857142857143,35.3
2019.0,9.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,28.342857142857145,33.6,24.7,13.35714285714286,41.8
2019.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,28.928571428571427,34.7,24.6,10.900000000000002,37.8
2019.0,11.0,25.8,0.0,3.857142857142857,18.4,25.2,25.8,28.528571428571432,34.8,22.3,10.228571428571428,41.0
2019.0,12.0,8.8,0.0,1.2571428571428573,8.6,8.8,8.8,28.842857142857145,34.5,23.1,9.828571428571427,32.8
2019.0,13.0,29.0,0.0,5.2,25.8,28.8,29.0,28.7,34.5,22.9,9.357142857142858,34.9
2019.0,14.0,31.0,0.0,8.142857142857142,12.0,22.6,27.4,28.114285714285717,33.7,22.7,7.928571428571429,36.7
2019.0,15.0,31.2,0.0,5.314285714285715,29.4,30.6,30.6,28.62857142857143,33.4,23.6,7.814285714285715,40.7
2019.0,16.0,21.2,0.0,3.057142857142857,16.0,19.0,19.2,29.357142857142854,34.5,25.0,8.857142857142858,37.8
2019.0,17.0,52.4,0.0,8.457142857142857,19.4,32.0,45.0,28.428571428571427,34.5,24.0,5.871428571428572,40.3
2019.0,18.0,3.8,0.0,1.0285714285714287,3.8,3.8,3.8,29.085714285714285,34.3,25.6,6.7714285714285705,34.9
2019.0,19.0,15.4,0.0,4.571428571428571,10.8,11.0,11.0,29.457142857142856,34.7,22.9,6.228571428571428,52.6
2019.0,20.0,17.2,0.0,2.6285714285714286,0.8,1.0,1.4,29.02857142857143,33.1,22.8,7.085714285714286,41.0
2019.0,21.0,6.0,0.0,0.8571428571428571,6.0,6.0,6.0,29.271428571428572,33.5,26.1,8.4,35.6
2019.0,22.0,13.6,0.0,2.7142857142857144,10.4,12.2,13.0,29.11428571428571,33.0,25.2,9.457142857142856,43.9
2019.0,23.0,37.6,0.0,7.571428571428572,15.2,18.6,28.6,27.728571428571428,32.6,24.2,7.485714285714285,37.8
2019.0,24.0,18.2,0.0,3.7142857142857144,10.4,13.2,14.6,28.957142857142856,33.0,23.6,9.442857142857141,36.7
2019.0,25.0,28.0,0.0,8.885714285714286,21.2,27.4,28.0,28.0,32.4,23.3,7.614285714285714,57.6
2019.0,26.0,18.4,0.0,2.7142857142857144,15.2,16.2,16.8,28.985714285714288,32.5,23.9,11.828571428571426,43.2
2019.0,27.0,0.2,0.0,0.05714285714285715,0.2,0.2,0.2,29.25714285714286,33.2,26.8,12.0,42.5
2019.0,28.0,1.2,0.0,0.2571428571428571,1.2,1.4,1.4,29.057142857142853,32.9,24.8,13.185714285714287,42.1
2019.0,29.0,2.0,0.0,0.37142857142857144,1.8,2.0,2.0,28.814285714285717,32.7,23.9,13.214285714285714,44.6
2019.0,30.0,6.6,0.0,1.0571428571428572,4.0,5.4,6.4,28.771428571428572,33.0,24.2,11.200000000000001,39.2
2019.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,29.442857142857147,33.4,26.7,14.614285714285714,47.2
2019.0,32.0,2.4,0.0,0.5714285714285714,2.0,2.2,2.4,29.185714285714283,32.9,27.2,16.04285714285714,40.7
2019.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,29.585714285714285,33.3,27.2,16.257142857142856,42.5
2019.0,34.0,3.8,0.0,0.5428571428571428,3.2,3.8,3.8,29.32857142857143,34.0,25.7,15.62857142857143,44.3
2019.0,35.0,2.2,0.0,0.5714285714285714,1.6,1.6,1.6,28.25714285714286,33.2,24.5,11.828571428571427,43.6
2019.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.442857142857147,33.8,24.7,16.042857142857144,42.5
2019.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,33.8,27.0,13.971428571428572,41.0
2019.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,29.242857142857144,33.9,26.4,15.814285714285713,46.1
2019.0,39.0,16.4,0.0,3.057142857142857,11.4,14.4,15.8,28.442857142857143,34.3,22.9,8.885714285714284,47.2
2019.0,40.0,7.6,0.0,2.2857142857142856,6.8,7.6,7.6,27.671428571428574,33.9,22.9,8.957142857142857,51.8
2019.0,41.0,12.4,0.0,1.8,6.8,8.6,9.0,28.32857142857143,33.8,23.6,7.928571428571429,38.2
2019.0,42.0,6.2,0.0,1.1428571428571428,2.6,2.8,2.8,28.871428571428567,34.4,26.0,8.700000000000001,48.6
2019.0,43.0,92.2,0.0,18.057142857142857,49.8,69.8,85.6,27.771428571428572,33.3,23.1,6.371428571428572,36.4
2019.0,44.0,15.2,0.0,4.285714285714286,14.2,14.6,14.6,28.100000000000005,33.4,22.9,6.628571428571428,45.4
2019.0,45.0,3.8,0.0,0.7714285714285715,3.8,3.8,3.8,28.77142857142857,33.7,24.0,7.042857142857143,39.2
2019.0,46.0,1.2,0.0,0.17142857142857143,1.2,1.2,1.2,28.428571428571427,34.4,24.7,6.957142857142857,37.4
2019.0,47.0,16.6,0.0,3.2,15.8,16.2,16.4,26.985714285714284,34.0,24.2,6.8999999999999995,33.5
2019.0,48.0,73.4,0.0,13.371428571428572,36.0,48.8,55.6,27.714285714285715,33.0,24.0,7.357142857142857,34.9
2019.0,49.0,59.6,0.0,8.971428571428572,27.4,47.2,56.8,27.47142857142857,31.9,23.9,12.000000000000002,42.8
2019.0,50.0,74.2,3.4,43.40000000000001,20.6,26.2,36.8,24.914285714285715,31.1,22.7,7.471428571428572,41.8
2019.0,51.0,34.8,0.0,7.442857142857142,18.8,20.0,34.2,26.5,31.1,23.2,7.6571428571428575,37.4
2019.0,52.0,2.8,0.0,0.3111111111111111,2.8,2.8,2.8,27.622222222222224,32.2,24.7,11.399999999999999,37.1
