year,month,week,day,address,cases with onset in laStreet 2 weeks
2016,9,39,26,Yishun Avenue 4 ,7.0
2016,9,39,26,Fernwood Terminal ,4.0
2016,9,39,26,Cashew Road ,2.0
2016,9,39,26,Joo Chiat Pl ,2.0
2016,9,39,26,Clementi Avenue 2 ,3.0
2016,9,39,26,Balam Road ,2.0
2016,9,39,26,Lorong 14 Geylang ,2.0
2016,9,39,26,Street. Patrick's Road ,2.0
2016,9,39,26,Bedok South Avenue 2 ,1.0
2016,9,39,26,CheStreetnut Avenue,2.0
2016,9,39,26,Jalan Teck Whye ,1.0
2016,9,39,26,Petir Road ,2.0
2016,9,39,26,Hougang Avenue 6 ,2.0
2016,9,39,26,Elite Park Avenue ,2.0
2016,9,39,26,Fernvale Cl,2.0
2016,9,39,26,Kensington Park Drive ,2.0
2016,9,39,26,"Lorong J, K Telok Kurau ",3.0
2016,9,39,26,Chai Chee Road ,3.0
2016,9,39,26,Choa Chu Kang Street 51,1.0
2016,9,39,26,Kang Ching Road ,3.0
2016,9,39,26,Leedon Hts ,2.0
2016,9,39,26,Loyang Rise,2.0
2016,9,39,26,Pasir Ris Street 11 ,3.0
2016,9,39,26,Ang Mo Kio Avenue 3 ,1.0
2016,9,39,26,BaleStreetier Road ,2.0
2016,9,39,26,Bedok Reservoir Road ,2.0
2016,9,39,26,Bendemeer Road ,2.0
2016,9,39,26,Berwick Drive,2.0
2016,9,39,26,Compassvale Lk ,2.0
2016,9,39,26,Keppel Bay Drive ,2.0
2016,9,39,26,Pasir Ris Gr ,2.0
2016,9,39,26,Punggol Way ,2.0
2016,9,39,26,Serangoon Avenue 2 ,1.0
2016,9,39,26,Woodlands Street 81 ,2.0
2016,9,39,26,Yishun Street 22 ,2.0
2016,9,39,30,Yishun Avenue 4 ,6.0
2016,9,39,30,Fernwood Terminal ,3.0
2016,9,39,30,Cashew Road ,5.0
2016,9,39,30,Joo Chiat Pl ,2.0
2016,9,39,30,Geylang Road ,4.0
2016,9,39,30,Balam Road ,1.0
2016,9,39,30,Street. Patrick's Road ,2.0
2016,9,39,30,Corporation Drive ,5.0
2016,9,39,30,Chai Chee Road ,4.0
2016,9,39,30,Elite Park Avenue ,1.0
2016,9,39,30,Lorong N Telok Kurau ,3.0
2016,9,39,30,"Loyang Rise, View",2.0
2016,9,39,30,Pasir Ris Gr ,2.0
2016,9,39,30,Yishun Street 22 ,2.0
2016,9,39,30,Bendemeer Road ,1.0
2016,9,39,30,Berwick Drive,2.0
2016,9,39,30,Jalan Besar,3.0
2016,9,39,30,Bayshore Road ,2.0
2016,9,39,30,Compassvale Lk ,1.0
2016,9,39,30,Jalan Buloh Perindu,1.0
2016,9,39,30,Jurong WeStreet Avenue 1 ,1.0
2016,9,39,30,Keppel Bay Drive ,2.0
2016,9,39,30,Lorong J Telok Kurau ,2.0
2016,9,39,30,Upp EaStreet CoaStreet Road,2.0
2016,9,39,30,Vernon Park,2.0
2016,9,39,30,Woodlands Street 81 ,2.0
2016,9,39,30,Woodlands Terminal,2.0
2016,10,40,3,Yishun Avenue 4 ,5.0
2016,10,40,3,Fernwood Terminal ,2.0
2016,10,40,3,Cashew Road ,3.0
2016,10,40,3,Joo Chiat Pl,1.0
2016,10,40,3,Geylang Road,2.0
2016,10,40,3,Balam Road ,1.0
2016,10,40,3,Street. Patrick's Road ,1.0
2016,10,40,3,Corporation Drive ,4.0
2016,10,40,3,Chai Chee Road ,3.0
2016,10,40,3,Elite Park Avenue,1.0
2016,10,40,3,Lorong N Telok Kurau ,3.0
2016,10,40,3,"Loyang Rise, View",1.0
2016,10,40,3,Pasir Ris Gr,1.0
2016,10,40,3,Bendemeer Road ,1.0
2016,10,40,3,Berwick Drive,1.0
2016,10,40,3,Jalan Besar,3.0
2016,10,40,3,Bayshore Road ,2.0
2016,10,40,3,Chai Chee Street ,1.0
2016,10,40,3,Choa Chu Kang Street 52 ,1.0
2016,10,40,3,Jalan Buloh Perindu,1.0
2016,10,40,3,Jurong WeStreet Avenue 1 ,1.0
2016,10,40,3,Kaki Bt Ind Terminal ,2.0
2016,10,40,3,Lorong J TelokKurau ,2.0
2016,10,40,3,Vernon Park,1.0
2016,10,40,3,Woodlands Street 81 ,1.0
2016,10,40,3,Woodlands Terminal,1.0
2016,10,40,7,Yishun Avenue 4 ,7.0
2016,10,40,7,Cashew Road ,2.0
2016,10,40,7,Joo Chiat Pl ,3.0
2016,10,40,7,Geylang Road ,3.0
2016,10,40,7,Balam Road ,1.0
2016,10,40,7,Pasir Ris Gr ,5.0
2016,10,40,7,Chai Chee Road ,3.0
2016,10,40,7,Lorong M Telok Kurau ,3.0
2016,10,40,7,"Loyang Rise, View",2.0
2016,10,40,7,Bedok North Road ,3.0
2016,10,40,7,Bedok North Street 3 ,2.0
2016,10,40,7,Berwick Drive,1.0
2016,10,40,7,Lengkong Tujoh ,3.0
2016,10,40,7,Petir Road ,2.0
2016,10,40,7,Balam Road ,2.0
2016,10,40,7,Bedok South Avenue 2 ,1.0
2016,10,40,7,Chai Chee Street ,1.0
2016,10,40,7,Choa Chu Kang Street 52 ,1.0
2016,10,40,7,Hougang Avenue 8 ,2.0
2016,10,40,7,Jurong WeStreet Street 42 ,2.0
2016,10,40,7,Lorong J Telok Kurau ,2.0
2016,10,40,7,Tampines Avenue 5 ,2.0
2016,10,40,7,Upp Changi Road EaStreet ,2.0
2016,10,40,7,Whampoa Drive ,2.0
2016,10,40,7,Yishun Street 22 ,2.0
2016,10,41,10,Yishun Avenue 4 ,8.0
2016,10,41,10,Cashew Road ,1.0
2016,10,41,10,Joo Chiat Pl ,2.0
2016,10,41,10,Geylang Road ,2.0
2016,10,41,10,Balam Road ,1.0
2016,10,41,10,Pasir Ris Gr ,4.0
2016,10,41,10,Chai Chee Road ,2.0
2016,10,41,10,Lorong M Telok Kurau ,2.0
2016,10,41,10,"Loyang Rise, View",1.0
2016,10,41,10,Bedok North Road ,2.0
2016,10,41,10,Bedok North Street 3 ,2.0
2016,10,41,10,Berwick Drive,1.0
2016,10,41,10,Lengkong Tujoh ,2.0
2016,10,41,10,Petir Road ,1.0
2016,10,41,10,Balam Road ,1.0
2016,10,41,10,Bedok South Avenue 2 ,1.0
2016,10,41,10,Chai Chee Street ,1.0
2016,10,41,10,Choa Chu Kang Loop ,2.0
2016,10,41,10,Choa Chu Kang Street 52 ,1.0
2016,10,41,10,Hougang Avenue 8 ,2.0
2016,10,41,10,Jurong WeStreet Street 42 ,2.0
2016,10,41,10,Kim Keat Avenue ,1.0
2016,10,41,10,Serangoon North Avenue 1 ,2.0
2016,10,41,10,Simei Street 1 ,2.0
2016,10,41,10,Tampines Avenue 5 ,2.0
2016,10,41,10,Tampines Street 91 ,1.0
2016,10,41,10,Upp Changi Road EaStreet ,2.0
2016,10,41,10,Whampoa Drive ,1.0
2016,10,41,14,Yishun Avenue 4 ,4.0
2016,10,41,14,Joo Chiat Pl,1.0
2016,10,41,14,Balam Road ,1.0
2016,10,41,14,Pasir Ris Gr,2.0
2016,10,41,14,Chai Chee Road ,1.0
2016,10,41,14,Jalan Damai ,5.0
2016,10,41,14,"Loyang Rise, View",1.0
2016,10,41,14,Hougang Avenue 8 ,4.0
2016,10,41,14,Lengkong Empat ,2.0
2016,10,41,14,Ang Mo Kio Avenue 10 ,3.0
2016,10,41,14,Flander Sq ,1.0
2016,10,41,14,Jalan Hajijah ,3.0
2016,10,41,14,Kang Ching Road ,3.0
2016,10,41,14,Bedok South Avenue 2 ,2.0
2016,10,41,14,Canberra Road ,1.0
2016,10,41,14,Choa Chu Kang Loop ,1.0
2016,10,41,14,French Road ,1.0
2016,10,41,14,Hougang Avenue 8 ,1.0
2016,10,41,14,Hougang Street 51 ,1.0
2016,10,41,14,Kensington Park Drive ,2.0
2016,10,41,14,Redhill Cl ,2.0
2016,10,41,14,Rivervale Drive ,2.0
2016,10,41,14,Simei Street 1 ,1.0
2016,10,41,14,Tampines Avenue 5 ,2.0
2016,10,41,14,Tampines Street 91 ,1.0
2016,10,42,17,Yishun Avenue 4 ,3.0
2016,10,42,17,Joo Chiat Pl,1.0
2016,10,42,17,Balam Road ,1.0
2016,10,42,17,Pasir Ris Gr,3.0
2016,10,42,17,Chai Chee Road ,1.0
2016,10,42,17,Jalan Damai ,5.0
2016,10,42,17,"Loyang Rise, View",1.0
2016,10,42,17,Flander Sq ,2.0
2016,10,42,17,Hougang Avenue 8 ,1.0
2016,10,42,17,Lengkong Empat ,2.0
2016,10,42,17,Ang Mo Kio Avenue 10 ,1.0
2016,10,42,17,Jalan Hajijah ,3.0
2016,10,42,17,Kang Ching Road ,3.0
2016,10,42,17,Bedok South Avenue 2 ,2.0
2016,10,42,17,Canberra Road ,1.0
2016,10,42,17,Choa Chu Kang Loop ,1.0
2016,10,42,17,French Road ,1.0
2016,10,42,17,Geylang Road,2.0
2016,10,42,17,Hougang Avenue 8 ,1.0
2016,10,42,17,Hougang Street 51 ,1.0
2016,10,42,17,Kensington Park Drive ,2.0
2016,10,42,17,Rivervale Drive ,2.0
2016,10,42,17,Tampines Avenue 5 ,2.0
2016,10,42,21,Yishun Avenue 4 ,7.0
2016,10,42,21,Pasir Ris Gr ,4.0
2016,10,42,21,Jalan Damai ,3.0
2016,10,42,21,Flander Sq ,2.0
2016,10,42,21,Bedok South Avenue 2 ,3.0
2016,10,42,21,GuillemaRoad Road,3.0
2016,10,42,21,Jalan Hajijah ,1.0
2016,10,42,21,Marine Drive ,1.0
2016,10,42,21,Petir Road ,3.0
2016,10,42,21,Woodlands Drive 60 ,1.0
2016,10,42,21,Bedok North Road ,2.0
2016,10,42,21,Bedok Reservoir View ,2.0
2016,10,42,21,Joo Chiat Road ,2.0
2016,10,42,21,Lorong 16 Geylang ,1.0
2016,10,42,21,Lorong 6 Geylang ,1.0
2016,10,42,21,Serangoon Ctrl ,2.0
2016,10,42,21,Wellington Circle ,2.0
2016,10,42,21,Woodlands Avenue 1 ,2.0
2016,10,43,24,Yishun Avenue 4 ,5.0
2016,10,43,24,Pasir Ris Gr ,1.0
2016,10,43,24,Jalan Damai ,3.0
2016,10,43,24,Flander Sq ,1.0
2016,10,43,24,Bedok Reservoir View ,2.0
2016,10,43,24,Bedok South Avenue 2 ,3.0
2016,10,43,24,Bt Batok Street 21 ,3.0
2016,10,43,24,GuillemaRoad Road,2.0
2016,10,43,24,Marine Drive ,1.0
2016,10,43,24,Petir Road ,2.0
2016,10,43,24,Woodlands Drive 60 ,1.0
2016,10,43,24,Anchorvale Lk ,2.0
2016,10,43,24,Bedok North Road ,2.0
2016,10,43,24,Joo Chiat Road ,1.0
2016,10,43,24,Lorong 16 Geylang ,1.0
2016,10,43,24,Lorong 6 Geylang ,1.0
2016,10,43,24,Punggol Ctrl ,2.0
2016,10,43,24,Serangoon Ctrl ,1.0
2016,10,43,24,Wellington Circle ,1.0
2016,10,43,24,Woodlands Avenue 1 ,2.0
2016,10,43,28,Yishun Avenue 4 ,5.0
2016,10,43,28,Pasir Ris Gr ,4.0
2016,10,43,28,Jalan Damai ,3.0
2016,10,43,28,Flanders Sq ,2.0
2016,10,43,28,GuillemaRoad Road,2.0
2016,10,43,28,Bedok Reservoir View ,2.0
2016,10,43,28,Bt Batok Street 21 ,4.0
2016,10,43,28,Geylang Road ,2.0
2016,10,43,28,Hougang Avenue 3 ,2.0
2016,10,43,28,Kaki Bt Ind Terminal,2.0
2016,10,43,28,Serangoon Avenue 4 ,1.0
2016,10,43,28,Serangoon Ctrl ,1.0
2016,10,43,28,Serangoon North Avenue 1 ,2.0
2016,10,44,31,Yishun Avenue 4 ,3.0
2016,10,44,31,Pasir Ris Gr ,2.0
2016,10,44,31,Flanders Sq ,2.0
2016,10,44,31,GuillemaRoad Road,2.0
2016,10,44,31,Bedok Reservoir View ,2.0
2016,10,44,31,Bt Batok Street 21 ,1.0
2016,10,44,31,Geylang Road ,1.0
2016,10,44,31,Hougang Avenue 3 ,1.0
2016,10,44,31,Kaki Bt Ind Terminal,1.0
2016,10,44,31,Serangoon Avenue 4 ,1.0
2016,10,44,31,Serangoon Ctrl ,1.0
2016,10,44,31,Serangoon North Avenue 1 ,2.0
2016,10,44,31,Streetrathmore Avenue ,2.0
2016,11,44,4,Yishun Avenue 4 ,3.0
2016,11,44,4,Pasir Ris Gr ,4.0
2016,11,44,4,Flanders Sq ,1.0
2016,11,44,4,GuillemaRoad Road,1.0
2016,11,44,4,Kaki Bt Ind Terminal,2.0
2016,11,44,4,"Bedok Lane, Walk",2.0
2016,11,44,4,BaleStreetier Road ,2.0
2016,11,44,4,Bishan Street 12 ,1.0
2016,11,44,4,Borthwick Drive ,1.0
2016,11,44,4,Dakota Cres ,2.0
2016,11,44,4,Geylang Bahru ,2.0
2016,11,44,4,Serangoon North Avenue 1 ,2.0
2016,11,44,4,Tampines Street 44 ,2.0
2016,11,44,4,Telok Blangah Rise ,1.0
2016,11,44,4,Woodlands Avenue 1 ,2.0
2016,11,45,7,Yishun Avenue 4 ,2.0
2016,11,45,7,Pasir Ris Gr ,4.0
2016,11,45,7,Flanders Sq ,1.0
2016,11,45,7,Kaki Bt Ind Terminal ,2.0
2016,11,45,7,"Bedok Lane, Walk",2.0
2016,11,45,7,BaleStreetier Road ,2.0
2016,11,45,7,Bishan Street 12 ,1.0
2016,11,45,7,Dakota Cres ,1.0
2016,11,45,7,Serangoon North Avenue 1 ,1.0
2016,11,45,7,Tampines Street 44 ,2.0
2016,11,45,7,Telok Blangah Rise ,1.0
2016,11,45,7,Woodlands Avenue 1 ,1.0
2016,11,45,11,Yishun Avenue 4 ,1.0
2016,11,45,11,Flanders Sq ,2.0
2016,11,45,11,Kaki Bt Ind Terminal ,2.0
2016,11,45,11,Jalan Tiga Ratus ,5.0
2016,11,45,11,Bishan Street 12 ,1.0
2016,11,45,11,Hougang Avenue 3 ,1.0
2016,11,45,11,Hougang Avenue 6 ,2.0
2016,11,45,11,Tampines Street 44 ,2.0
2016,11,46,14,Yishun Avenue 4 ,1.0
2016,11,46,14,Flanders Sq ,1.0
2016,11,46,14,Kaki Bt Ind Terminal,2.0
2016,11,46,14,Jalan Tiga Ratus ,5.0
2016,11,46,14,Hougang Avenue 6 ,4.0
2016,11,46,14,Bishan Street 12 ,1.0
2016,11,46,14,Compassvale Drive ,2.0
2016,11,46,14,Hougang Avenue 3 ,1.0
2016,11,46,14,Lorong 4 Toa Payoh ,2.0
2016,11,46,14,Tampines Street 44 ,2.0
2016,11,46,18,Hougang Avenue 6 ,9.0
2016,11,46,18,Jurong EaStreet Street 13 ,2.0
2016,11,46,18,Ang Mo Kio Avenue 10 ,2.0
2016,11,46,18,Bedok North Avenue 4 ,2.0
2016,11,46,18,Bedok Road ,2.0
2016,11,46,18,Jurong WeStreet Street 64 ,2.0
2016,11,46,18,Toh Cl,1.0
2016,11,47,21,Hougang Avenue 6 ,6.0
2016,11,47,21,Jurong EaStreet Street 13 ,1.0
2016,11,47,21,Bedok North Avenue 4 ,2.0
2016,11,47,21,Bedok Road ,2.0
2016,11,47,21,Jurong WeStreet Street 64 ,1.0
2016,11,47,21,Simei Street 1 ,2.0
2016,11,47,21,Tampines Street 82 ,2.0
2016,11,47,21,Toh Cl,1.0
2016,11,47,25,Hougang Avenue 6 ,3.0
2016,11,47,25,Morning GLorongy),4.0
2016,11,47,25,"Bedok Lane, Road",2.0
2016,11,47,25,Changi Road ,2.0
2016,11,47,25,Clementi Avenue 4 ,1.0
2016,11,47,25,Tampines Street 11 ,2.0
2016,11,47,25,Woodlands Drive 14 ,2.0
2016,11,48,28,Hougang Avenue 6 ,3.0
2016,11,48,28,Morning GLorongy),4.0
2016,11,48,28,"Bedok Lane, Road",1.0
2016,11,48,28,Changi Road ,2.0
2016,11,48,28,Clementi Avenue 4 ,1.0
2016,11,48,28,Tampines Street 11 ,1.0
2016,11,48,28,Woodlands Drive 14 ,2.0
2016,12,48,2,Highland Road ,8.0
2016,12,48,2,Petir Road ,7.0
2016,12,48,2,"Bedok Lane, Road",2.0
2016,12,48,2,"Eunos Avenue 7, 7A",2.0
2016,12,48,2,Simon Pl,3.0
2016,12,48,2,Bedok North Street 3 ,1.0
2016,12,48,2,Bt Batok EaStreet Avenue 5 ,2.0
2016,12,48,2,Changi Road ,1.0
2016,12,48,2,GuillemaRoad Road,2.0
2016,12,48,2,Hougang Avenue 8 ,2.0
2016,12,48,2,Jurong WeStreet Street 25 ,1.0
2016,12,48,2,New Upp Changi Road ,2.0
2016,12,48,2,Woodlands Drive 14 ,1.0
2016,12,48,2,Yishun Avenue 6 ,1.0
2016,12,49,5,Highland Road ,7.0
2016,12,49,5,Petir Road ,5.0
2016,12,49,5,"Bedok Lane, Road",2.0
2016,12,49,5,GuillemaRoad Road,2.0
2016,12,49,5,Simon Pl,3.0
2016,12,49,5,Bedok North Street 3 ,1.0
2016,12,49,5,Bt Batok EaStreet Avenue 5 ,1.0
2016,12,49,5,Bt Batok Street 21 ,1.0
2016,12,49,5,Changi Road ,1.0
2016,12,49,5,Hougang Avenue 8 ,2.0
2016,12,49,5,Jurong WeStreet Street 25 ,1.0
2016,12,49,5,New Upp Changi Road ,2.0
2016,12,49,5,Upp Bt Timah Road ,1.0
2016,12,49,5,Yishun Avenue 6 ,1.0
2016,12,49,9,Highland Road ,2.0
2016,12,49,9,Petir Road ,4.0
2016,12,49,9,Hougang Avenue 6 ,4.0
2016,12,49,9,Hougang Avenue 8 ,3.0
2016,12,49,9,Simon Pl,2.0
2016,12,49,9,Tampines Street 11 ,3.0
2016,12,49,9,Yishun Avenue 6 ,2.0
2016,12,49,9,Bedok North Street 3 ,1.0
2016,12,49,9,Bt Batok Street 23,2.0
2016,12,49,9,Simei Street 1 ,2.0
2016,12,49,9,Upp Bt Timah Road ,1.0
2016,12,49,9,Woodlands Drive 62 ,2.0
2016,12,50,12,Petir Road ,4.0
2016,12,50,12,Highland Road ,2.0
2016,12,50,12,Hougang Avenue 6 ,4.0
2016,12,50,12,Hougang Avenue 8 ,3.0
2016,12,50,12,Simon Pl,2.0
2016,12,50,12,Tampines Street 11 ,3.0
2016,12,50,12,Yishun Avenue 6 ,2.0
2016,12,50,12,Bt Batok Street 23,2.0
2016,12,50,12,Simei Street 1 ,2.0
2016,12,50,12,Upp Bt Timah Road ,1.0
2016,12,50,12,Woodlands Drive 62 ,2.0
2016,12,50,16,Petir Road ,3.0
2016,12,50,16,Highland Road ,2.0
2016,12,50,16,Hougang Avenue 6 ,2.0
2016,12,50,16,Simon Pl,1.0
2016,12,50,16,Holland Cl ,1.0
2016,12,50,16,Hougang Avenue 7 ,1.0
2016,12,50,16,Irrawaddy Road,2.0
2016,12,50,16,Lentor Loop ,1.0
2016,12,50,16,Woodlands Drive 62 ,2.0
2016,12,51,19,Petir Road ,4.0
2016,12,51,19,Highland Road ,2.0
2016,12,51,19,Hougang Avenue 6 ,3.0
2016,12,51,19,Simon Pl,1.0
2016,12,51,19,Hougang Avenue 1 ,2.0
2016,12,51,19,Hougang Avenue 7 ,1.0
2016,12,51,19,Irrawaddy Road,2.0
2016,12,51,19,Lentor Loop ,1.0
2016,12,51,19,Upp Boon Keng Road ,2.0
2016,12,51,19,Woodlands Drive 62 ,1.0
2016,12,51,23,Almond Cres ,9.0
2016,12,51,23,Hougang Avenue 6 ,5.0
2016,12,51,23,Irrawaddy Road,4.0
2016,12,51,23,Hougang Avenue 10 ,3.0
2016,12,51,23,Lim Tua Tow Road ,2.0
2016,12,51,23,Ang Mo Kio ,2.0
2016,12,51,23,Hougang Avenue 1 ,1.0
2016,12,51,23,Hougang Avenue 8 ,2.0
2016,12,51,23,"Lorong 8, 12 Geylang",1.0
2016,12,51,23,Tampines Street 12 ,1.0
2016,12,51,23,Woodlands Avenue 4 ,2.0
2016,12,52,27,Almond Cres ,8.0
2016,12,52,27,Hougang Avenue 6 ,5.0
2016,12,52,27,Irrawaddy Road,2.0
2016,12,52,27,Hougang Avenue 10 ,2.0
2016,12,52,27,Lim Tua Tow Road ,2.0
2016,12,52,27,Ang Mo Kio Avenue 10 ,2.0
2016,12,52,27,Hougang Avenue 1 ,1.0
2016,12,52,27,Hougang Avenue 8 ,2.0
2016,12,52,27,Kent Road ,2.0
2016,12,52,27,"Lorong 8, 12 Geylang",1.0
2016,12,52,27,Tampines Street 12 ,1.0
2016,12,52,27,Woodlands Avenue 4 ,2.0
2016,12,52,27,Hougang Avenue 6 ,5.0
2016,12,52,30,Ang Mo Kio Avenue 10 ,3.0
2016,12,52,30,Hougang Avenue 10 ,2.0
2016,12,52,30,Tampines Street 11 ,3.0
2016,12,52,30,Bt Panjang Ring Road ,1.0
2016,12,52,30,Hougang Avenue 8 ,1.0
2016,12,52,30,Jurong EaStreet Street 24 ,2.0
2016,12,52,30,Kent Road ,2.0
2016,12,52,30,Serangoon Ctrl Drive ,2.0
2016,12,52,30,Tampines Street 12 ,1.0
2017,1,1,3,Petir Road ,1
2017,1,1,3,Hougang Avenue 6 ,2
2017,1,1,3,Ang Mo Kio Avenue 10 ,2
2017,1,1,3,Jurong EaStreet Street 24 ,3
2017,1,1,3,Kent Road ,3
2017,1,1,3,Tampines Street 11 ,1
2017,1,1,3,Beach Road ,2
2017,1,1,3,Bt Panjang Ring Road ,1
2017,1,1,3,Hougang Avenue 8 ,1
2017,1,1,3,Serangoon Ctrl Drive ,2
2017,1,1,6,Petir Road ,1
2017,1,1,6,Ang Mo Kio Avenue 10 ,3
2017,1,1,6,Tampines Street 11 ,4
2017,1,1,6,Irrawaddy Road,3
2017,1,1,6,Jurong EaStreet Street 24 ,2
2017,1,1,6,Lorong 8 Geylang,1
2017,1,1,6,Beach Road ,2
2017,1,1,6,Bt Panjang Ring Road ,1
2017,1,1,6,Compassvale Walk ,2
2017,1,1,6,Haig Road ,1
2017,1,1,6,"Meragi Cl, Road",1
2017,1,1,6,Serangoon Ctrl Drive ,1
2017,1,1,6,Teck Whye Lane ,1
2017,1,2,9,Petir Road ,1
2017,1,2,9,Tampines Street 11 ,5
2017,1,2,9,Ang Mo Kio Avenue 10 ,2
2017,1,2,9,Irrawaddy Road,4
2017,1,2,9,Lorong 8 Geylang,1
2017,1,2,9,Jurong EaStreet Street 24 ,1
2017,1,2,9,Beach Road ,1
2017,1,2,9,Bt Panjang Ring Road ,1
2017,1,2,9,Compassvale Walk ,2
2017,1,2,9,"Meragi Cl, Road",1
2017,1,2,9,Teck Whye Lane ,1
2017,1,2,13,Tampines Street 11 ,7
2017,1,2,13,Ang Mo Kio Avenue 10 ,3
2017,1,2,13,Irrawaddy Road,3
2017,1,2,13,Cantonment Road ,3
2017,1,2,13,Tampines Street 82 ,4
2017,1,2,13,Hougang Avenue 6 ,3
2017,1,2,13,Bedok Road ,1
2017,1,2,13,Blair Road ,2
2017,1,2,13,Hougang Avenue 2 ,2
2017,1,2,13,Hougang Avenue 8 ,1
2017,1,2,13,Jurong EaStreet Street 21 ,2
2017,1,2,13,Upp Serangoon Cres ,2
2017,1,3,16,Tampines Street 11 ,2
2017,1,3,16,Ang Mo Kio Avenue 10 ,3
2017,1,3,16,Irrawaddy Road,4
2017,1,3,16,Tampines Avenue 4 ,4
2017,1,3,16,Cantonment Road ,2
2017,1,3,16,Hougang Avenue 6 ,3
2017,1,3,16,Serangoon Avenue 4 ,3
2017,1,3,16,Blair Road ,1
2017,1,3,16,Hougang Avenue 2 ,2
2017,1,3,16,Hougang Avenue 8 ,1
2017,1,3,16,Jurong EaStreet Street 21 ,2
2017,1,3,16,Upp Serangoon Cres ,2
2017,1,3,20,Tampines Street 11 ,3
2017,1,3,20,Ang Mo Kio Avenue 10 ,6
2017,1,3,20,Irrawaddy Road,3
2017,1,3,20,Cantonment Road ,1
2017,1,3,20,"Highland Road, Walk ",3
2017,1,3,20,Hougang Avenue 6 ,2
2017,1,3,20,Serangoon Avenue 4 ,3
2017,1,3,20,Ang Mo Kio Avenue 1 ,2
2017,1,3,20,Bt Batok Street 31 ,2
2017,1,3,20,GuillemaRoad Road,1
2017,1,3,20,Hougang Avenue 2 ,1
2017,1,3,20,Hougang Avenue 8 ,1
2017,1,3,20,Mt Emily Road ,1
2017,1,3,20,Old Choa Chu Kang Road,1
2017,1,3,20,Tampines Street 32 ,1
2017,1,3,20,Tampines Street 81 ,1
2017,1,4,23,Tampines Street 11 ,2
2017,1,4,23,Ang Mo Kio Avenue 10 ,2
2017,1,4,23,Irrawaddy Road,2
2017,1,4,23,Cantonment Road ,1
2017,1,4,23,"Highland Road, Walk ",3
2017,1,4,23,Hougang Avenue 6 ,1
2017,1,4,23,Serangoon Avenue 4 ,3
2017,1,4,23,Ang Mo Kio Avenue 1 ,2
2017,1,4,23,Bt Batok Street 31 ,1
2017,1,4,23,Hougang Avenue 2 ,1
2017,1,4,23,Hougang Avenue 8 ,1
2017,1,4,23,Mt Emily Road ,1
2017,1,4,23,Old Choa Chu Kang Road,1
2017,1,4,23,Tampines Street 32 ,1
2017,1,4,23,Tampines Street 81 ,1
2017,1,4,27,Tampines Streetreet 11 ,3
2017,1,4,27,Irrawaddy Road,2
2017,1,4,27,Hougang Avenue 8 ,2
2017,1,4,27,Tampines Avenue 5 ,4
2017,1,4,27,Tampines Street 82 ,4
2017,1,4,27,"Almond Avenue, Cres",3
2017,1,4,27,Tampines Street 32 ,1
2017,1,4,27,Ang? Mo Kio Street 52 ,2
2017,1,4,27,Bt Batok Street 31 ,1
2017,1,4,27,Shaw Road,1
2017,1,4,27,Toa Payoh North ,1
2017,1,4,27,Woodlands Drive 16 ,1
2017,1,5,31,Tampines Streetreet 11 ,1
2017,1,5,31,Irrawaddy Road,1
2017,1,5,31,Tampines Avenue5 ,3
2017,1,5,31,Hougang Avenue 8 ,1
2017,1,5,31,Tampines Street 82 ,3
2017,1,5,31,"Almond Avenue, Cres",1
2017,1,5,31,Tampines Street 32 ,1
2017,1,5,31,Ang Mo Kio Street 52 ,2
2017,1,5,31,Bt Batok Street 31 ,1
2017,1,5,31,Shaw Road,1
2017,1,5,31,Toa Payoh North ,1
2017,1,5,31,Woodlands Drive 16 ,1
2017,2,5,3,Tampines Street 11 ,1
2017,2,5,3,Tampines Avenue 4 ,2
2017,2,5,3,Hougang Avenue 8 ,1
2017,2,5,3,Beach Road,2
2017,2,5,3,Bt Batok EaStreet Avenue 3 ,2
2017,2,5,3,Old Choa Chu Kang Road,2
2017,2,5,3,Toa Payoh North ,1
2017,2,5,3,Woodlands Avenue 6 ,2
2017,2,6,6,Tampines Street 11 ,1
2017,2,6,6,Tampines Avenue 4 ,2
2017,2,6,6,Hougang Avenue 8 ,1
2017,2,6,6,Beach Road,3
2017,2,6,6,Bt Batok EaStreet Avenue 3 ,2
2017,2,6,6,Old Choa Chu Kang Road,2
2017,2,6,6,Toa Payoh North ,1
2017,2,6,6,Woodlands Ind Park E1,1
2017,2,6,10,Tampines Street 11 ,2
2017,2,6,10,Beach Road,6
2017,2,6,10,Tampines Avenue 4 ,1
2017,2,6,10,Bt Batok EaStreet Avenue 3 ,1
2017,2,6,10,Sungei Kadut Street 1,3
2017,2,6,10,GilStreetead Road ,1
2017,2,6,10,Jurong WeStreet Street 81 ,1
2017,2,6,10,Old Choa Chu Kang Road,2
2017,2,6,10,Redhill Lane ,1
2017,2,6,10,Tampines Street 23 ,2
2017,2,6,10,Tampines Street 41 ,1
2017,2,6,10,Tampines Street 45 ,2
2017,2,7,13,Tampines Street 11 ,2
2017,2,7,13,Beach Road,2
2017,2,7,13,Bt Batok EaStreet Avenue 3 ,1
2017,2,7,13,Sungei Kadut Street 1,3
2017,2,7,13,Bedok Reservoir Road ,1
2017,2,7,13,Dakota Cres ,1
2017,2,7,13,GilStreetead Road ,1
2017,2,7,13,Jurong WeStreet Street 81 ,1
